from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:71982,ATB:ServiceJourney:2_250131110662477_198,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572802_34,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577780_6102,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572654_6038,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167317_10,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170723_2,1
NSR:Quay:72659,ATB:ServiceJourney:452_241205091488541_1,NSR:Quay:72659,ATB:ServiceJourney:591_241205091486271_1,1
NSR:Quay:78378,ATB:ServiceJourney:7306_241205091486636_3,NSR:Quay:78378,ATB:ServiceJourney:7301_241205091486573_8,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577168_37,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767343_52,1
NSR:Quay:74037,ATB:ServiceJourney:76_241007087179105_14,NSR:Quay:74037,ATB:ServiceJourney:75_241111133508271_33,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658302_56,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139026_14,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577446_7043,NSR:Quay:74982,ATB:ServiceJourney:41_240912065856241_7016,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085376123_6025,NSR:Quay:72888,ATB:ServiceJourney:82_250203085198761_6027,1
NSR:Quay:74037,ATB:ServiceJourney:77_250113084169227_24,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170645_53,1
NSR:Quay:597,ATB:ServiceJourney:695_250228115414423_14,NSR:Quay:597,ATB:ServiceJourney:610_241021121640107_20,1
NSR:Quay:73032,ATB:ServiceJourney:3_250131110661818_6180,NSR:Quay:73032,ATB:ServiceJourney:42_240516085579790_6109,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577569_87,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663515_18,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658422_6008,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572921_6008,1
NSR:Quay:77729,ATB:ServiceJourney:7415_250212077045940_4,NSR:Quay:77729,ATB:ServiceJourney:7411_241205091486686_7,1
NSR:Quay:77344,ATB:ServiceJourney:7701_241205091487937_1,NSR:Quay:77344,ATB:ServiceJourney:7705_241205091487962_4,
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577174_6025,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795900_6027,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577463_7077,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123110_7030,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639179_56,NSR:Quay:74803,ATB:ServiceJourney:470_250315139700623_8,1
NSR:Quay:77729,ATB:ServiceJourney:7416_241205091486704_3,NSR:Quay:77729,ATB:ServiceJourney:7411_241205091486686_7,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572730_42,NSR:Quay:74192,ATB:ServiceJourney:73_240516085573127_31,1
NSR:Quay:77616,ATB:ServiceJourney:7701_250212077047152_1,NSR:Quay:77344,ATB:ServiceJourney:7705_241205091487961_2,1
NSR:Quay:103021,ATB:ServiceJourney:7204_241205091486865_2,NSR:Quay:103021,ATB:ServiceJourney:7209_241205091488332_4,1
NSR:Quay:74804,ATB:ServiceJourney:460_250212077045659_11,NSR:Quay:74804,ATB:ServiceJourney:421_241205091485683_10,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167352_7086,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171467_7026,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167281_54,NSR:Quay:75607,ATB:ServiceJourney:72_250211072940157_24,1
NSR:Quay:74192,ATB:ServiceJourney:72_250228142140568_60,NSR:Quay:74192,ATB:ServiceJourney:83_240516085572251_12,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658056_7059,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663279_7026,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167309_26,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171450_14,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658484_7068,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139371_7020,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658072_7091,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660679_7040,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577592_205,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663294_56,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658361_6060,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656312_6030,1
NSR:Quay:73032,ATB:ServiceJourney:3_250129115075436_7050,NSR:Quay:73032,ATB:ServiceJourney:42_250303120810145_7044,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167335_6006,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169483_6004,1
NSR:Quay:78378,ATB:ServiceJourney:7301_241205091486571_3,NSR:Quay:78378,ATB:ServiceJourney:7306_241205091486635_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_250121126863973_7060,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170753_7012,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658008_6147,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663303_6052,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577432_7015,NSR:Quay:74982,ATB:ServiceJourney:41_240912065856099_7002,1
NSR:Quay:71861,ATB:ServiceJourney:5209_241205091485840_2,NSR:Quay:71861,ATB:ServiceJourney:422_241205091485651_2,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121641757_996,NSR:Quay:74803,ATB:ServiceJourney:470_241206088929026_914,1
NSR:Quay:71209,ATB:ServiceJourney:2_241025073161433_6180,NSR:Quay:71209,ATB:ServiceJourney:40_240516085579736_6107,1
NSR:Quay:75172,ATB:ServiceJourney:76_241007087180280_5,NSR:Quay:75172,ATB:ServiceJourney:75_250131110663145_11,1
NSR:Quay:71638,ATB:ServiceJourney:452_241021121642248_8,NSR:Quay:74337,ATB:ServiceJourney:451_241021121639923_22,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658016_6169,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663270_6062,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658434_6138,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572944_6054,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167336_6008,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171438_6004,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577579_107,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920490_26,1
NSR:Quay:72946,ATB:ServiceJourney:2_250131110662390_7036,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574509_7008,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577385_247,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922637_100,1
NSR:Quay:75172,ATB:ServiceJourney:76_250113084170593_5,NSR:Quay:75172,ATB:ServiceJourney:75_250113084170697_21,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133698199_7004,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663133_7005,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577374_225,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663250_62,1
NSR:Quay:71982,ATB:ServiceJourney:2_241025073209335_122,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572793_20,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084172014_7058,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171425_7016,1
NSR:Quay:73194,ATB:ServiceJourney:440_250212077048106_10,NSR:Quay:73194,ATB:ServiceJourney:480_241205091485703_6,1
NSR:Quay:71366,ATB:ServiceJourney:535_241021121640073_1,NSR:Quay:71366,ATB:ServiceJourney:535_241205091487806_3,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085374496_6023,NSR:Quay:72888,ATB:ServiceJourney:82_250203085198713_6025,1
NSR:Quay:74648,ATB:ServiceJourney:311_241205091488781_7008,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639195_7008,1
NSR:Quay:74841,ATB:ServiceJourney:5207_241205091485827_8,NSR:Quay:74841,ATB:ServiceJourney:5207_241205091485830_4,1
NSR:Quay:72946,ATB:ServiceJourney:2_250131110662411_7078,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574516_7022,1
NSR:Quay:101913,ATB:ServiceJourney:7321_241205091486345_2,NSR:Quay:101913,ATB:ServiceJourney:7317_241205091486650_2,1
NSR:Quay:75172,ATB:ServiceJourney:75_250131110663110_6010,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179123_6002,1
NSR:Quay:103021,ATB:ServiceJourney:455_241205091488727_15,NSR:Quay:103021,ATB:ServiceJourney:455_241205091488539_13,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658430_6024,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139148_6012,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577452_7055,NSR:Quay:74982,ATB:ServiceJourney:41_240912065856299_7022,1
NSR:Quay:80432,ATB:ServiceJourney:612_241205091486027_5,NSR:Quay:80432,ATB:ServiceJourney:7328_241205091488362_3,1
NSR:Quay:74804,ATB:ServiceJourney:420_241206088511177_9,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639620_75,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577691_176,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572797_28,1
NSR:Quay:71982,ATB:ServiceJourney:2_250131110662464_112,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572787_18,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577560_69,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124140_12,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577750_6042,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573067_6024,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658376_6090,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140793_6034,1
NSR:Quay:72946,ATB:ServiceJourney:2_250120153563366_6098,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172321_6034,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167401_35,NSR:Quay:74982,ATB:ServiceJourney:41_250113084168872_18,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167322_88,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170762_26,1
NSR:Quay:597,ATB:ServiceJourney:612_241205091486026_2,NSR:Quay:597,ATB:ServiceJourney:695_250228115439217_3,1
NSR:Quay:76289,ATB:ServiceJourney:695_250228115422010_11,NSR:Quay:76289,ATB:ServiceJourney:680_241205091488315_33,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577470_7091,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921483_7042,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658291_168,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656022_32,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577564_77,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922402_16,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577719_94,NSR:Quay:71982,ATB:ServiceJourney:73_240516085572771_18,1
NSR:Quay:73312,ATB:ServiceJourney:5703_241205091488417_1,NSR:Quay:73312,ATB:ServiceJourney:5703_241205091488423_3,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657956_6049,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766493_6052,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167411_6007,NSR:Quay:74982,ATB:ServiceJourney:41_250113084169914_6006,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658440_6150,NSR:Quay:72946,ATB:ServiceJourney:46_240923116376344_6058,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577688_164,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572796_26,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167456_6025,NSR:Quay:74982,ATB:ServiceJourney:41_250113084169918_6016,1
NSR:Quay:71348,ATB:ServiceJourney:5904_241205091486802_4,NSR:Quay:71348,ATB:ServiceJourney:595_241205091487053_12,1
NSR:Quay:71209,ATB:ServiceJourney:2_250113084171026_6102,NSR:Quay:71209,ATB:ServiceJourney:40_250204176973302_6095,1
NSR:Quay:74037,ATB:ServiceJourney:75_250113084170665_7010,NSR:Quay:74037,ATB:ServiceJourney:77_250113084169257_7005,1
NSR:Quay:98864,ATB:ServiceJourney:7509_241205091487051_40,NSR:Quay:98864,ATB:ServiceJourney:640_241205091486470_14,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577867_7038,NSR:Quay:75607,ATB:ServiceJourney:72_240516085574468_7010,1
NSR:Quay:74803,ATB:ServiceJourney:310_241205091485488_28,NSR:Quay:74803,ATB:ServiceJourney:460_241205091486409_8,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658276_44,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139009_12,1
NSR:Quay:71941,ATB:ServiceJourney:430_241021121639903_6,NSR:Quay:71941,ATB:ServiceJourney:535_241021121640070_8,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084172012_7052,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169187_7008,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167414_45,NSR:Quay:75658,ATB:ServiceJourney:79_250117151694686_14,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577619_6071,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663547_6018,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572630_24,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572747_15,1
NSR:Quay:75172,ATB:ServiceJourney:75_250131110663089_12,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179346_6,1
NSR:Quay:103182,ATB:ServiceJourney:7517_241205091486851_8,NSR:Quay:103182,ATB:ServiceJourney:7502_241205091486824_9,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167316_12,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170751_4,1
NSR:Quay:74192,ATB:ServiceJourney:72_250228142141493_36,NSR:Quay:74192,ATB:ServiceJourney:83_250131110656372_6,1
NSR:Quay:77902,ATB:ServiceJourney:741_241205091486362_1,NSR:Quay:77902,ATB:ServiceJourney:640_241205091486468_4,1
NSR:Quay:78447,ATB:ServiceJourney:7514_250212077046084_2,NSR:Quay:78447,ATB:ServiceJourney:7510_250212077046075_2,1
NSR:Quay:74803,ATB:ServiceJourney:410_241205091485609_2,NSR:Quay:74803,ATB:ServiceJourney:460_241205091486411_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577307_7041,NSR:Quay:72888,ATB:ServiceJourney:82_241107118768184_7048,1
NSR:Quay:73183,ATB:ServiceJourney:5476_241205091486553_3,NSR:Quay:73183,ATB:ServiceJourney:440_250212077048108_13,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073162512_7084,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574517_7024,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577561_71,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920413_14,1
NSR:Quay:102047,ATB:ServiceJourney:7702_241205091487942_4,NSR:Quay:77344,ATB:ServiceJourney:7711_241205091487993_6,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658052_7051,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660669_7020,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577410_6159,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922170_6056,1
NSR:Quay:74004,ATB:ServiceJourney:80_250113084171006_34,NSR:Quay:73482,ATB:ServiceJourney:10_250113084173229_8,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658268_14,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656293_8,1
NSR:Quay:103021,ATB:ServiceJourney:7201_241205091486858_7,NSR:Quay:103021,ATB:ServiceJourney:5533_250212077045992_1,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577380_237,NSR:Quay:74982,ATB:ServiceJourney:41_240912065855226_106,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167494_6075,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169741_6030,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073162495_7082,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573082_7048,1
NSR:Quay:74634,ATB:ServiceJourney:452_241205091488556_7,NSR:Quay:74634,ATB:ServiceJourney:5521_241205091488678_9,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577887_7078,NSR:Quay:72946,ATB:ServiceJourney:77_241111133699180_7010,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658040_7027,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660663_7008,1
NSR:Quay:71982,ATB:ServiceJourney:2_250131110662367_7012,NSR:Quay:71982,ATB:ServiceJourney:74_250131110656066_7002,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167366_6068,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169182_6012,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167365_6066,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172316_6024,1
NSR:Quay:76363,ATB:ServiceJourney:782_241205091486071_1,NSR:Quay:76363,ATB:ServiceJourney:785_241205091486091_1,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110657989_6001,NSR:Quay:75658,ATB:ServiceJourney:14_250131110657139_6001,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084172012_7052,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170752_7010,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167355_6046,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170770_6012,1
NSR:Quay:75607,ATB:ServiceJourney:1_250121124998106_7030,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169520_7008,1
NSR:Quay:74804,ATB:ServiceJourney:5103_241205091488393_1,NSR:Quay:74804,ATB:ServiceJourney:310_241205091489239_33,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577712_80,NSR:Quay:75607,ATB:ServiceJourney:72_240516085575672_26,1
NSR:Quay:78447,ATB:ServiceJourney:7511_250212077046992_4,NSR:Quay:78447,ATB:ServiceJourney:7510_250212077046075_2,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572734_52,NSR:Quay:74192,ATB:ServiceJourney:83_240516085572250_10,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167287_66,NSR:Quay:71982,ATB:ServiceJourney:73_250113084170882_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577288_6059,NSR:Quay:72888,ATB:ServiceJourney:82_241107118796156_6061,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577334_6053,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766511_6056,1
NSR:Quay:72582,ATB:ServiceJourney:544_241205091488513_1,NSR:Quay:72582,ATB:ServiceJourney:544_241205091488514_3,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577774_6090,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572936_6038,1
NSR:Quay:98864,ATB:ServiceJourney:640_241205091486471_12,NSR:Quay:98864,ATB:ServiceJourney:7510_241205091486837_7,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577438_7027,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922504_7010,1
NSR:Quay:77902,ATB:ServiceJourney:640_241205091488259_15,NSR:Quay:77902,ATB:ServiceJourney:741_241205091486361_2,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577512_191,NSR:Quay:74982,ATB:ServiceJourney:41_240912065855115_78,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577611_6057,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922029_6022,1
NSR:Quay:77776,ATB:ServiceJourney:7416_241205091486705_5,NSR:Quay:77776,ATB:ServiceJourney:7412_241205091486693_1,
NSR:Quay:74337,ATB:ServiceJourney:452_241205091488555_8,NSR:Quay:74337,ATB:ServiceJourney:451_241021121639923_22,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658495_7090,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656327_7054,1
NSR:Quay:102047,ATB:ServiceJourney:311_241205091488793_47,NSR:Quay:102047,ATB:ServiceJourney:430_241205091486225_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380628_7029,NSR:Quay:72888,ATB:ServiceJourney:82_250203085189137_7030,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658352_6042,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572928_6022,1
NSR:Quay:80162,ATB:ServiceJourney:722_241205091486477_2,NSR:Quay:80162,ATB:ServiceJourney:723_241205091489436_3,1
NSR:Quay:71941,ATB:ServiceJourney:535_241205091487806_3,NSR:Quay:71941,ATB:ServiceJourney:430_250212077045474_11,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657897_6045,NSR:Quay:72888,ATB:ServiceJourney:82_241107118796061_6047,1
NSR:Quay:78447,ATB:ServiceJourney:7510_250212077046075_2,NSR:Quay:78447,ATB:ServiceJourney:7506_250212077046067_2,1
NSR:Quay:71422,ATB:ServiceJourney:340_241205091486022_13,NSR:Quay:73729,ATB:ServiceJourney:311_241205091488828_1,1
NSR:Quay:80162,ATB:ServiceJourney:722_250212077045719_2,NSR:Quay:80162,ATB:ServiceJourney:723_241205091489436_3,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073162408_7072,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574515_7020,1
NSR:Quay:74337,ATB:ServiceJourney:451_241021121639935_7001,NSR:Quay:74337,ATB:ServiceJourney:452_241021121642244_7003,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577566_81,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124157_16,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167433_6047,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169131_6018,1
NSR:Quay:74037,ATB:ServiceJourney:75_250113084170681_20,NSR:Quay:74037,ATB:ServiceJourney:77_250113084169244_19,1
NSR:Quay:79544,ATB:ServiceJourney:660_241205091488033_20,NSR:Quay:79362,ATB:ServiceJourney:7603_241205091488383_6,1
NSR:Quay:73193,ATB:ServiceJourney:480_241021121639391_9,NSR:Quay:73193,ATB:ServiceJourney:340_241021121639276_31,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084172040_7073,NSR:Quay:74982,ATB:ServiceJourney:44_250113084172274_7022,1
NSR:Quay:75287,ATB:ServiceJourney:83_240516085572253_3,NSR:Quay:75287,ATB:ServiceJourney:23_240516085576869_11,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577300_7013,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767884_7020,1
NSR:Quay:74037,ATB:ServiceJourney:75_250131110663123_7008,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700628_7007,1
NSR:Quay:102047,ATB:ServiceJourney:311_241205091488786_7007,NSR:Quay:102047,ATB:ServiceJourney:670_241205091486507_7002,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577750_6042,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572928_6022,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577644_34,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572790_4,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658050_7047,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663277_7020,1
NSR:Quay:74804,ATB:ServiceJourney:460_241021121640094_11,NSR:Quay:74804,ATB:ServiceJourney:421_241205091485683_10,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577433_7017,NSR:Quay:74982,ATB:ServiceJourney:44_241113104122912_7000,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658402_6036,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572927_6020,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658396_6132,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139217_6048,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658035_7017,NSR:Quay:75658,ATB:ServiceJourney:14_250131110657142_7005,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658377_6092,NSR:Quay:71982,ATB:ServiceJourney:74_250131110656058_6018,1
NSR:Quay:79013,ATB:ServiceJourney:630_241205091487002_5,NSR:Quay:79013,ATB:ServiceJourney:7324_241205091488948_6013,1
NSR:Quay:75172,ATB:ServiceJourney:76_241007087179556_11,NSR:Quay:75172,ATB:ServiceJourney:75_241111133507531_21,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167442_81,NSR:Quay:74982,ATB:ServiceJourney:41_250113084168886_48,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167324_6036,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172336_6014,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167284_60,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171453_26,1
NSR:Quay:73032,ATB:ServiceJourney:3_250113084171266_7088,NSR:Quay:73032,ATB:ServiceJourney:42_250204098806244_7063,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167374_7076,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169189_7012,1
NSR:Quay:72446,ATB:ServiceJourney:591_241021121639961_7016,NSR:Quay:74644,ATB:ServiceJourney:452_241021121642240_7004,1
